,Employee_ID,Gender,Age,Relationship_Status,Hometown,Unit,Time_of_service,Time_since_promotion,Travel_Rate,Post_Level,Pay_Scale,Work_Life_balance,Attrition
1212,EID_16013,F,,Married,Lebanon,R&D,4.0,2,1,2,5.0,3.0,0.0
1213,EID_1377,M,65.0,Single,Springfield,Sales,27.0,2,0,5,6.0,4.0,0.0
1214,EID_7226,F,42.0,Married,Clinton,Logistics,18.0,3,1,3,6.0,2.0,0.0
1215,EID_6333,F,61.0,Single,Lebanon,IT,26.0,4,1,5,8.0,1.0,0.0
1216,EID_25836,F,31.0,Married,Clinton,Purchasing,9.0,4,0,2,5.0,4.0,0.0
1217,EID_6400,M,53.0,Married,Lebanon,Logistics,31.0,3,1,2,1.0,2.0,0.0
1218,EID_5253,M,55.0,Married,Lebanon,Operarions,29.0,3,1,3,6.0,1.0,0.0
1219,EID_8053,F,49.0,Single,Washington,Operarions,18.0,4,1,5,1.0,3.0,0.0
1220,EID_23454,F,42.0,Married,Washington,Logistics,10.0,1,1,2,4.0,3.0,0.0
1221,EID_4340,F,52.0,Married,Springfield,Marketing,,3,1,4,8.0,3.0,0.0
1222,EID_19635,F,26.0,Married,Washington,Operarions,3.0,2,1,4,1.0,1.0,0.0
1223,EID_9998,F,46.0,Single,Lebanon,IT,14.0,4,2,1,6.0,2.0,0.0
1224,EID_21207,M,,Married,Lebanon,R&D,8.0,1,1,3,8.0,3.0,0.0
1225,EID_12501,M,39.0,Married,Franklin,Logistics,15.0,3,0,3,6.0,5.0,1.0
1226,EID_1622,F,58.0,Married,Lebanon,Sales,34.0,4,1,5,2.0,3.0,0.0
1227,EID_2558,M,53.0,Married,Franklin,Logistics,22.0,3,1,3,8.0,1.0,0.0
1228,EID_6683,F,52.0,Single,Lebanon,Human Resource Management,18.0,1,1,1,8.0,3.0,0.0
1229,EID_8532,F,39.0,Single,Springfield,Operarions,17.0,3,2,3,5.0,3.0,1.0
1230,EID_22092,F,60.0,Single,Springfield,Logistics,27.0,2,1,2,6.0,3.0,1.0
1231,EID_13971,M,30.0,Married,Clinton,Accounting and Finance,8.0,1,2,3,6.0,2.0,0.0
1232,EID_4198,M,58.0,Married,Franklin,Logistics,36.0,1,0,2,5.0,2.0,0.0
1233,EID_18480,M,21.0,Single,Franklin,IT,2.0,1,0,2,4.0,2.0,0.0
1234,EID_11354,M,,Single,Washington,IT,11.0,4,1,2,5.0,1.0,0.0
1235,EID_25719,F,47.0,Married,Franklin,Accounting and Finance,20.0,4,1,3,5.0,1.0,0.0
1236,EID_8132,M,44.0,Married,Springfield,Logistics,14.0,3,0,3,7.0,1.0,0.0
1237,EID_18941,F,21.0,Married,Clinton,Operarions,2.0,2,1,4,4.0,2.0,0.0
1238,EID_17002,M,27.0,Single,Franklin,Logistics,3.0,1,1,4,6.0,1.0,0.0
1239,EID_5805,F,45.0,Single,Lebanon,Sales,6.0,4,0,3,9.0,3.0,0.0
1240,EID_11248,M,42.0,Single,Franklin,Accounting and Finance,9.0,4,2,1,4.0,2.0,0.0
1241,EID_15251,M,31.0,Married,Franklin,Accounting and Finance,6.0,2,1,2,5.0,4.0,0.0
1242,EID_1993,F,64.0,Married,Springfield,Logistics,26.0,3,1,3,7.0,4.0,0.0
1243,EID_7284,F,51.0,Married,Springfield,Logistics,27.0,2,2,1,7.0,2.0,1.0
1244,EID_20698,F,47.0,Married,Franklin,Purchasing,11.0,4,1,3,9.0,1.0,0.0
1245,EID_20486,F,52.0,Married,Springfield,Logistics,13.0,4,1,2,8.0,1.0,0.0
1246,EID_16167,M,,Married,Franklin,Sales,5.0,3,1,2,2.0,1.0,0.0
1247,EID_16336,F,28.0,Married,Washington,Logistics,6.0,4,2,1,8.0,1.0,0.0
1248,EID_1977,F,55.0,Married,Lebanon,Sales,28.0,1,1,2,4.0,3.0,0.0
1249,EID_7342,M,46.0,Single,Lebanon,Sales,16.0,3,1,2,7.0,2.0,0.0
1250,EID_25955,F,32.0,Married,Springfield,Marketing,8.0,2,1,3,5.0,1.0,0.0
1251,EID_15192,F,27.0,Married,Lebanon,Sales,3.0,3,1,2,7.0,1.0,0.0
1252,EID_20549,M,42.0,Single,Springfield,Purchasing,12.0,2,1,3,9.0,,0.0
1253,EID_19049,F,22.0,Married,Lebanon,R&D,3.0,3,1,2,4.0,3.0,0.0
1254,EID_13121,F,32.0,Married,Clinton,Sales,8.0,4,1,3,6.0,4.0,0.0
1255,EID_11720,F,36.0,Married,Washington,Sales,11.0,4,0,3,6.0,1.0,1.0
1256,EID_14614,F,33.0,Single,Lebanon,Operarions,7.0,4,0,3,5.0,2.0,0.0
1257,EID_10580,F,39.0,Married,Lebanon,IT,17.0,4,1,4,8.0,4.0,0.0
1258,EID_25275,F,42.0,Married,Clinton,Purchasing,15.0,1,1,2,8.0,4.0,0.0
1259,EID_13612,M,27.0,Married,Springfield,IT,4.0,2,1,4,8.0,2.0,0.0
1260,EID_8206,F,60.0,Married,Franklin,Sales,25.0,4,2,3,1.0,3.0,0.0
1261,EID_20877,F,47.0,Single,Lebanon,R&D,17.0,4,0,3,8.0,1.0,0.0
1262,EID_8892,M,48.0,Single,Washington,IT,25.0,3,1,3,4.0,3.0,0.0
1263,EID_21132,F,52.0,Single,Springfield,Operarions,,2,0,1,9.0,4.0,0.0
1264,EID_16523,F,25.0,Single,Clinton,Purchasing,6.0,4,1,1,4.0,2.0,0.0
1265,EID_11738,M,36.0,Married,Lebanon,Human Resource Management,9.0,3,0,1,4.0,3.0,0.0
1266,EID_16096,M,26.0,Married,Springfield,IT,3.0,1,0,3,8.0,2.0,0.0
1267,EID_25102,F,,Single,Lebanon,Accounting and Finance,6.0,2,0,3,4.0,4.0,0.0
1268,EID_1118,F,57.0,Married,Lebanon,IT,29.0,3,2,4,5.0,3.0,0.0
1269,EID_5046,F,65.0,Married,Franklin,IT,41.0,3,0,2,3.0,1.0,0.0
1270,EID_6975,F,47.0,Single,Lebanon,Logistics,18.0,3,0,3,6.0,1.0,0.0
1271,EID_1364,F,57.0,Married,Springfield,IT,27.0,3,2,2,10.0,1.0,0.0
1272,EID_14972,M,30.0,Single,Washington,IT,8.0,4,0,5,4.0,1.0,1.0
1273,EID_3176,M,60.0,Married,Washington,Sales,28.0,4,1,2,5.0,3.0,0.0
1274,EID_11593,M,36.0,Married,Clinton,Logistics,14.0,4,1,5,6.0,1.0,0.0
1275,EID_7808,M,41.0,Single,Franklin,Logistics,7.0,1,0,4,8.0,2.0,0.0
1276,EID_6576,M,,Married,Washington,Purchasing,10.0,1,1,5,5.0,1.0,0.0
1277,EID_4147,M,,Single,Lebanon,Production,39.0,2,0,3,8.0,2.0,0.0
1278,EID_21996,F,32.0,Single,Lebanon,R&D,9.0,4,1,2,7.0,1.0,0.0
1279,EID_13498,F,27.0,Single,Lebanon,IT,3.0,2,1,3,3.0,2.0,0.0
1280,EID_18334,F,21.0,Single,Springfield,Operarions,2.0,1,1,1,4.0,2.0,0.0
1281,EID_19143,F,20.0,Married,Springfield,Purchasing,1.0,1,2,3,8.0,1.0,0.0
1282,EID_16469,F,25.0,Single,Lebanon,Operarions,6.0,2,1,4,6.0,1.0,0.0
1283,EID_9575,F,41.0,Married,Springfield,IT,13.0,3,0,1,8.0,1.0,0.0
1284,EID_15265,M,24.0,Married,Franklin,IT,5.0,2,0,4,6.0,2.0,0.0
1285,EID_21536,F,25.0,Single,Clinton,Production,6.0,4,1,4,8.0,2.0,0.0
1286,EID_1639,F,60.0,Single,Lebanon,Logistics,24.0,1,1,2,8.0,2.0,0.0
1287,EID_3279,F,,Married,Lebanon,Accounting and Finance,24.0,4,0,3,8.0,3.0,0.0
1288,EID_2589,M,53.0,Single,Lebanon,Purchasing,28.0,2,1,4,5.0,4.0,0.0
1289,EID_8559,F,39.0,Single,Lebanon,Sales,10.0,4,1,3,9.0,3.0,0.0
1290,EID_9794,F,41.0,Single,Springfield,R&D,3.0,3,1,3,8.0,4.0,0.0
1291,EID_15706,M,23.0,Single,Washington,Logistics,4.0,3,1,2,4.0,3.0,0.0
1292,EID_5161,F,51.0,Single,Franklin,Operarions,17.0,3,1,1,7.0,1.0,0.0
1293,EID_22444,M,22.0,Single,Franklin,Sales,3.0,3,1,4,5.0,4.0,0.0
1294,EID_22246,F,28.0,Single,Lebanon,R&D,4.0,4,1,4,3.0,4.0,0.0
1295,EID_22783,F,42.0,Married,Lebanon,Sales,20.0,3,2,3,9.0,1.0,0.0
1296,EID_16231,F,23.0,Married,Clinton,Accounting and Finance,4.0,3,1,2,6.0,1.0,0.0
1297,EID_1750,F,64.0,Married,Lebanon,IT,39.0,4,1,5,8.0,3.0,0.0
1298,EID_5655,F,50.0,Single,Springfield,IT,24.0,3,1,3,3.0,3.0,0.0
1299,EID_19963,M,19.0,Married,Franklin,Logistics,0.0,0,1,2,8.0,2.0,0.0
1300,EID_3915,F,58.0,Married,Lebanon,Accounting and Finance,27.0,3,0,4,2.0,4.0,0.0
1301,EID_15658,F,23.0,Single,Clinton,Logistics,4.0,3,1,3,5.0,4.0,0.0
1302,EID_15435,F,27.0,Married,Lebanon,Purchasing,,2,1,2,8.0,3.0,0.0
1303,EID_24237,F,42.0,Single,Lebanon,Purchasing,9.0,1,1,4,7.0,4.0,0.0
1304,EID_25668,M,35.0,Married,Springfield,Sales,12.0,1,2,3,5.0,3.0,1.0
1305,EID_5152,F,51.0,Single,Franklin,Production,19.0,1,1,1,4.0,3.0,0.0
1306,EID_8568,M,59.0,Married,Clinton,Accounting and Finance,21.0,3,0,2,3.0,2.0,0.0
1307,EID_17603,F,21.0,Single,Lebanon,R&D,2.0,2,0,3,4.0,4.0,0.0
1308,EID_25724,F,60.0,Married,Lebanon,Sales,37.0,1,2,2,6.0,3.0,0.0
1309,EID_5408,M,50.0,Single,Washington,IT,16.0,2,2,3,6.0,4.0,0.0
1310,EID_4063,M,53.0,Married,Washington,Quality,25.0,4,1,2,5.0,2.0,0.0
1311,EID_4384,F,57.0,Married,Franklin,Sales,22.0,4,1,5,4.0,3.0,0.0
1312,EID_20201,M,27.0,Single,Franklin,Logistics,4.0,2,1,3,7.0,2.0,0.0
1313,EID_8793,M,59.0,Married,Washington,Sales,24.0,1,2,2,3.0,2.0,0.0
1314,EID_5894,F,49.0,Married,Franklin,Logistics,11.0,1,1,5,5.0,4.0,0.0
1315,EID_17010,M,22.0,Married,Springfield,Logistics,3.0,3,0,3,8.0,3.0,0.0
1316,EID_13667,F,26.0,Married,Franklin,IT,3.0,2,1,3,7.0,3.0,0.0
1317,EID_9452,M,,Married,Springfield,R&D,20.0,3,1,4,7.0,1.0,1.0
1318,EID_24531,M,25.0,Single,Clinton,Marketing,6.0,2,1,1,6.0,1.0,0.0
1319,EID_19061,M,20.0,Single,Clinton,Marketing,1.0,1,1,1,8.0,3.0,0.0
1320,EID_12521,F,29.0,Married,Franklin,Quality,6.0,3,2,2,8.0,2.0,0.0
1321,EID_14218,M,25.0,Married,Lebanon,R&D,6.0,1,2,3,8.0,1.0,0.0
1322,EID_7171,F,42.0,Married,Lebanon,Logistics,6.0,4,1,2,4.0,2.0,0.0
1323,EID_11688,M,41.0,Married,Lebanon,Logistics,8.0,2,1,2,5.0,2.0,0.0
1324,EID_25779,M,37.0,Single,Washington,IT,14.0,1,2,5,8.0,2.0,0.0
1325,EID_20759,M,25.0,Single,Washington,IT,6.0,3,2,5,5.0,3.0,0.0
1326,EID_5270,F,47.0,Married,Springfield,Sales,22.0,2,0,2,6.0,3.0,0.0
1327,EID_3426,F,59.0,Single,Washington,R&D,30.0,3,2,4,4.0,3.0,0.0
1328,EID_13079,M,32.0,Married,Springfield,Quality,7.0,4,1,3,4.0,2.0,0.0
1329,EID_12325,F,30.0,Married,Washington,Accounting and Finance,7.0,2,2,2,7.0,1.0,0.0
1330,EID_6055,F,54.0,Married,Franklin,R&D,24.0,4,1,1,6.0,2.0,0.0
1331,EID_19794,F,45.0,Single,Springfield,Purchasing,18.0,4,0,3,6.0,3.0,0.0
1332,EID_8954,F,58.0,Single,Springfield,IT,31.0,1,2,4,6.0,1.0,0.0
1333,EID_22405,F,28.0,Married,Lebanon,IT,5.0,4,1,5,6.0,2.0,0.0
1334,EID_4647,M,52.0,Single,Lebanon,Operarions,,3,1,3,6.0,3.0,0.0
1335,EID_6423,F,44.0,Married,Lebanon,Accounting and Finance,11.0,2,1,3,4.0,4.0,0.0
1336,EID_2776,F,61.0,Single,Washington,Sales,35.0,2,1,3,7.0,1.0,0.0
1337,EID_21787,F,35.0,Married,Lebanon,Operarions,7.0,1,1,4,3.0,3.0,0.0
1338,EID_1674,F,56.0,Single,Springfield,Operarions,29.0,2,2,3,8.0,1.0,0.0
1339,EID_6113,F,49.0,Single,Washington,Operarions,26.0,4,1,3,7.0,2.0,1.0
1340,EID_11434,M,42.0,Married,Springfield,Purchasing,4.0,2,1,4,8.0,2.0,0.0
1341,EID_23395,M,26.0,Married,Lebanon,Operarions,2.0,1,0,2,8.0,3.0,0.0
1342,EID_2376,F,62.0,Single,Lebanon,R&D,25.0,4,1,2,4.0,2.0,0.0
1343,EID_2872,M,52.0,Married,Lebanon,Production,22.0,3,0,3,8.0,3.0,0.0
1344,EID_11346,F,33.0,Single,Franklin,IT,9.0,4,1,2,6.0,1.0,0.0
1345,EID_8946,M,60.0,Married,Franklin,Security,32.0,3,2,4,6.0,3.0,0.0
1346,EID_17959,F,22.0,Married,Lebanon,Sales,3.0,3,1,3,6.0,4.0,0.0
1347,EID_16156,M,,Married,Lebanon,IT,2.0,1,1,4,4.0,1.0,0.0
1348,EID_20685,M,45.0,Single,Lebanon,IT,22.0,4,0,2,8.0,1.0,0.0
1349,EID_3709,F,50.0,Married,Franklin,IT,27.0,1,2,4,4.0,3.0,0.0
1350,EID_15928,M,27.0,Single,Lebanon,R&D,5.0,1,1,2,6.0,1.0,0.0
1351,EID_3254,F,,Married,Lebanon,Operarions,33.0,2,1,3,3.0,4.0,0.0
1352,EID_10937,F,41.0,Married,Franklin,R&D,9.0,2,1,3,7.0,1.0,0.0
1353,EID_20307,M,19.0,Single,Lebanon,Logistics,0.0,0,1,2,8.0,1.0,0.0
1354,EID_13183,M,37.0,Married,Lebanon,Operarions,15.0,2,0,2,2.0,4.0,1.0
1355,EID_13357,M,36.0,Single,Franklin,Purchasing,12.0,2,1,2,4.0,2.0,1.0
1356,EID_24987,F,45.0,Single,Springfield,Sales,15.0,1,1,5,6.0,3.0,0.0
1357,EID_19162,F,19.0,Single,Lebanon,IT,0.0,0,1,4,4.0,2.0,0.0
1358,EID_17495,M,26.0,Married,Franklin,Purchasing,3.0,3,1,3,8.0,3.0,0.0
1359,EID_13545,M,31.0,Married,Lebanon,Logistics,4.0,2,1,5,6.0,3.0,1.0
1360,EID_20236,M,22.0,Married,Clinton,Operarions,3.0,3,1,2,9.0,3.0,1.0
1361,EID_11782,F,41.0,Married,Springfield,IT,8.0,3,2,4,3.0,2.0,0.0
1362,EID_22151,F,35.0,Married,Washington,Security,8.0,3,2,3,4.0,4.0,0.0
1363,EID_22070,M,35.0,Single,Lebanon,Human Resource Management,9.0,4,0,2,6.0,1.0,0.0
1364,EID_10652,M,44.0,Married,Lebanon,Human Resource Management,9.0,2,1,3,4.0,2.0,0.0
1365,EID_13535,F,36.0,Single,Lebanon,Accounting and Finance,7.0,2,1,1,2.0,2.0,0.0
1366,EID_2544,F,62.0,Single,Springfield,Logistics,40.0,4,2,3,8.0,3.0,0.0
1367,EID_19322,M,21.0,Single,Lebanon,Sales,2.0,1,1,2,8.0,1.0,0.0
1368,EID_2145,M,58.0,Married,Springfield,Operarions,36.0,1,1,3,7.0,1.0,0.0
1369,EID_16546,F,28.0,Married,Washington,R&D,4.0,2,1,2,5.0,1.0,0.0
1370,EID_3539,F,64.0,Married,Franklin,Sales,42.0,2,0,2,6.0,4.0,1.0
1371,EID_14563,M,29.0,Single,Washington,Sales,5.0,4,1,3,6.0,2.0,1.0
1372,EID_6837,F,47.0,Married,Franklin,R&D,9.0,1,0,3,8.0,1.0,0.0
1373,EID_15242,M,31.0,Married,Clinton,IT,2.0,1,0,3,6.0,2.0,0.0
1374,EID_9274,M,47.0,Married,Springfield,Quality,12.0,2,1,3,4.0,1.0,0.0
1375,EID_23958,M,35.0,Married,Springfield,Security,12.0,3,1,3,8.0,3.0,0.0
1376,EID_3347,F,51.0,Single,Springfield,Accounting and Finance,18.0,3,0,4,6.0,2.0,0.0
1377,EID_15272,F,31.0,Single,Washington,IT,4.0,4,1,5,8.0,3.0,0.0
1378,EID_19310,F,21.0,Single,Franklin,Sales,2.0,2,0,1,,,0.0
1379,EID_9671,M,59.0,Married,Springfield,Logistics,22.0,4,1,3,6.0,3.0,1.0
1380,EID_8668,M,48.0,Married,Washington,Logistics,22.0,1,1,3,5.0,3.0,0.0
1381,EID_10907,F,34.0,Married,Washington,Operarions,12.0,4,1,3,5.0,2.0,0.0
1382,EID_9157,F,42.0,Married,Franklin,Purchasing,4.0,2,1,3,6.0,3.0,0.0
1383,EID_9895,F,46.0,Married,Springfield,Accounting and Finance,19.0,3,1,2,8.0,3.0,0.0
1384,EID_18978,M,20.0,Married,Clinton,Marketing,1.0,1,2,3,2.0,3.0,0.0
1385,EID_16418,M,25.0,Single,Franklin,Quality,6.0,3,0,1,10.0,4.0,0.0
1386,EID_12233,M,39.0,Single,Springfield,Logistics,14.0,4,1,3,8.0,1.0,0.0
1387,EID_21828,M,45.0,Single,Clinton,Security,6.0,4,0,1,5.0,3.0,0.0
1388,EID_13433,F,31.0,Married,Springfield,Logistics,2.0,2,1,2,8.0,3.0,0.0
1389,EID_4318,F,57.0,Married,Lebanon,R&D,24.0,1,0,4,8.0,1.0,1.0
1390,EID_12808,M,38.0,Married,Franklin,Quality,12.0,3,2,2,7.0,2.0,0.0
1391,EID_5052,F,48.0,Single,Lebanon,Human Resource Management,14.0,3,0,2,7.0,1.0,0.0
1392,EID_3495,F,59.0,Single,Lebanon,R&D,37.0,2,0,3,2.0,1.0,0.0
1393,EID_9680,F,59.0,Married,Lebanon,Logistics,36.0,2,1,3,7.0,3.0,0.0
1394,EID_25338,M,60.0,Single,Lebanon,IT,31.0,3,0,3,7.0,1.0,0.0
1395,EID_1324,M,61.0,Married,Washington,Purchasing,32.0,1,1,5,6.0,1.0,0.0
1396,EID_3968,F,49.0,Married,Washington,Human Resource Management,10.0,3,0,3,8.0,3.0,0.0
1397,EID_10006,M,37.0,Married,Franklin,Sales,9.0,2,1,3,4.0,1.0,0.0
1398,EID_9806,F,61.0,Married,Franklin,IT,,2,0,3,8.0,2.0,1.0
1399,EID_4097,M,49.0,Single,Washington,Quality,25.0,4,0,5,5.0,5.0,0.0
1400,EID_1665,F,56.0,Single,Springfield,R&D,25.0,2,1,4,8.0,3.0,0.0
1401,EID_6919,F,43.0,Single,Lebanon,Accounting and Finance,12.0,2,0,2,5.0,1.0,0.0
1402,EID_3892,F,53.0,Single,Lebanon,Purchasing,25.0,4,1,3,8.0,3.0,0.0
1403,EID_4630,M,63.0,Married,Lebanon,IT,25.0,1,1,1,4.0,3.0,0.0
1404,EID_20732,F,52.0,Married,Springfield,R&D,19.0,4,1,4,8.0,3.0,0.0
1405,EID_6633,M,48.0,Married,Springfield,IT,13.0,1,0,2,2.0,1.0,0.0
1406,EID_21325,F,27.0,Married,Springfield,Quality,5.0,3,1,1,8.0,4.0,0.0
1407,EID_9454,M,47.0,Married,Lebanon,R&D,18.0,2,0,5,7.0,3.0,1.0
1408,EID_15228,F,27.0,Married,Franklin,IT,4.0,1,1,3,1.0,1.0,0.0
1409,EID_6347,F,48.0,Married,Franklin,Logistics,14.0,2,1,5,8.0,1.0,0.0
1410,EID_16603,F,28.0,Married,Franklin,Security,6.0,1,0,1,5.0,1.0,0.0
1411,EID_23348,F,42.0,Married,Lebanon,Security,15.0,1,1,4,9.0,1.0,0.0
1412,EID_9149,M,38.0,Single,Springfield,IT,15.0,3,0,2,8.0,1.0,0.0
1413,EID_16804,F,27.0,Married,Springfield,R&D,5.0,3,2,4,3.0,3.0,0.0
1414,EID_3160,F,51.0,Single,Franklin,Logistics,21.0,2,0,3,4.0,3.0,0.0
1415,EID_24246,M,28.0,Single,Lebanon,IT,4.0,3,1,2,6.0,2.0,0.0
1416,EID_14118,M,29.0,Married,Franklin,IT,7.0,3,1,2,7.0,4.0,0.0
1417,EID_25203,M,27.0,Single,Lebanon,Logistics,4.0,4,0,1,8.0,4.0,0.0
1418,EID_16256,F,29.0,Married,Franklin,R&D,6.0,4,2,3,5.0,2.0,0.0
1419,EID_21345,F,19.0,Single,Washington,Operarions,0.0,0,1,2,7.0,2.0,0.0
1420,EID_12094,M,40.0,Married,Springfield,Purchasing,12.0,3,1,4,4.0,1.0,0.0
1421,EID_10308,M,45.0,Married,Washington,Sales,20.0,4,0,4,10.0,4.0,0.0
1422,EID_25144,M,28.0,Married,Washington,Sales,4.0,1,1,2,2.0,3.0,0.0
1423,EID_20793,F,35.0,Married,Springfield,Sales,10.0,1,0,1,2.0,4.0,0.0
1424,EID_2395,M,57.0,Married,Springfield,Sales,31.0,3,1,2,4.0,4.0,0.0
1425,EID_10743,F,43.0,Single,Springfield,Operarions,12.0,3,0,3,8.0,1.0,0.0
1426,EID_2126,M,63.0,Single,Washington,Sales,33.0,2,0,5,4.0,4.0,0.0
1427,EID_10257,F,40.0,Married,Lebanon,Human Resource Management,12.0,3,1,3,7.0,2.0,0.0
1428,EID_16562,M,25.0,Single,Lebanon,Sales,6.0,2,0,1,5.0,1.0,1.0
1429,EID_9700,M,46.0,Married,Lebanon,IT,15.0,4,1,1,5.0,1.0,0.0
1430,EID_23043,F,52.0,Married,Franklin,Operarions,27.0,3,0,5,8.0,3.0,0.0
1431,EID_3708,M,64.0,Single,Franklin,Logistics,39.0,3,1,4,4.0,4.0,0.0
1432,EID_7408,M,51.0,Married,Springfield,IT,28.0,3,2,3,4.0,3.0,0.0
1433,EID_23111,F,35.0,Married,Clinton,Operarions,6.0,1,2,4,9.0,3.0,0.0
1434,EID_14520,F,33.0,Single,Washington,Operarions,5.0,3,1,3,5.0,2.0,0.0
1435,EID_14025,F,30.0,Married,Clinton,Sales,8.0,2,0,3,6.0,4.0,0.0
1436,EID_11513,M,32.0,Married,Clinton,IT,6.0,2,0,2,4.0,4.0,0.0
1437,EID_11928,M,40.0,Single,Washington,Operarions,11.0,1,1,4,7.0,3.0,0.0
1438,EID_9367,F,,Single,Springfield,Purchasing,27.0,1,1,4,7.0,3.0,0.0
1439,EID_15549,F,23.0,Single,Lebanon,Purchasing,4.0,3,0,3,6.0,1.0,0.0
1440,EID_22787,F,52.0,Married,Springfield,Purchasing,27.0,4,0,4,4.0,4.0,0.0
1441,EID_25879,F,28.0,Married,Franklin,IT,5.0,4,1,1,6.0,3.0,0.0
1442,EID_20096,M,28.0,Married,Clinton,Logistics,5.0,1,0,4,5.0,4.0,1.0
1443,EID_14017,F,,Single,Washington,IT,4.0,2,1,2,5.0,1.0,0.0
1444,EID_6010,F,65.0,Married,Springfield,R&D,33.0,2,1,3,5.0,3.0,0.0
1445,EID_17696,M,21.0,Single,Washington,Marketing,2.0,1,1,2,4.0,3.0,0.0
1446,EID_18069,F,24.0,Married,Franklin,Logistics,5.0,4,1,4,1.0,2.0,0.0
1447,EID_3637,F,59.0,Married,Springfield,R&D,33.0,4,1,1,6.0,2.0,0.0
1448,EID_13361,F,31.0,Married,Lebanon,Production,5.0,4,0,2,6.0,2.0,1.0
1449,EID_19250,M,21.0,Married,Springfield,IT,2.0,2,1,3,9.0,3.0,0.0
1450,EID_10822,F,38.0,Married,Lebanon,Logistics,13.0,3,0,3,4.0,1.0,0.0
1451,EID_17710,M,23.0,Married,Franklin,Sales,4.0,1,0,2,8.0,3.0,0.0
1452,EID_2732,M,56.0,Single,Clinton,R&D,20.0,4,0,1,6.0,4.0,1.0
1453,EID_12447,F,39.0,Married,Springfield,Operarions,10.0,2,1,3,6.0,2.0,0.0
1454,EID_18701,F,22.0,Single,Springfield,Production,3.0,3,2,3,8.0,1.0,0.0
1455,EID_18129,M,24.0,Married,Clinton,Sales,5.0,4,1,3,5.0,1.0,0.0
1456,EID_3395,F,50.0,Married,Springfield,R&D,25.0,2,1,2,8.0,1.0,0.0
1457,EID_16527,M,22.0,Single,Franklin,Sales,3.0,2,1,4,5.0,2.0,0.0
1458,EID_8022,F,59.0,Married,Springfield,R&D,33.0,2,1,1,3.0,4.0,0.0
1459,EID_15362,M,31.0,Single,Springfield,IT,3.0,2,1,3,7.0,3.0,0.0
1460,EID_18507,F,20.0,Married,Washington,Logistics,1.0,1,0,3,1.0,1.0,0.0
1461,EID_11338,F,42.0,Married,Lebanon,IT,18.0,1,0,3,5.0,1.0,0.0
1462,EID_15540,F,23.0,Married,Springfield,Operarions,4.0,2,2,1,7.0,2.0,0.0
1463,EID_15127,F,,Married,Lebanon,R&D,6.0,2,1,2,5.0,3.0,0.0
1464,EID_19390,F,19.0,Married,Springfield,Operarions,0.0,0,1,2,4.0,1.0,0.0
1465,EID_1752,M,55.0,Married,Franklin,Sales,33.0,1,0,2,8.0,2.0,0.0
1466,EID_24730,M,52.0,Married,Washington,Logistics,29.0,1,2,1,8.0,2.0,0.0
1467,EID_12052,F,37.0,Single,Washington,Purchasing,13.0,3,1,3,9.0,2.0,0.0
1468,EID_14769,M,33.0,Married,Springfield,Accounting and Finance,9.0,4,0,1,8.0,1.0,0.0
1469,EID_3999,F,58.0,Single,Washington,Accounting and Finance,19.0,4,1,1,5.0,1.0,0.0
1470,EID_4589,F,65.0,Single,Lebanon,Security,,2,2,3,8.0,2.0,0.0
1471,EID_4439,F,65.0,Single,Lebanon,Production,41.0,1,1,4,5.0,3.0,0.0
1472,EID_6842,F,65.0,Married,Clinton,Operarions,34.0,1,2,3,5.0,2.0,1.0
1473,EID_25685,F,35.0,Married,Springfield,IT,13.0,3,1,3,8.0,4.0,0.0
1474,EID_15399,M,24.0,Single,Lebanon,Logistics,5.0,2,0,3,4.0,3.0,0.0
1475,EID_1352,M,57.0,Married,Washington,Logistics,34.0,1,1,2,1.0,3.0,0.0
1476,EID_21164,M,52.0,Married,Springfield,IT,19.0,2,0,3,5.0,1.0,0.0
1477,EID_13035,F,28.0,Married,Washington,Sales,6.0,1,0,1,7.0,1.0,0.0
1478,EID_17635,M,23.0,Single,Lebanon,Accounting and Finance,4.0,4,0,2,6.0,3.0,0.0
1479,EID_5309,M,46.0,Married,Franklin,Operarions,11.0,1,2,2,6.0,1.0,0.0
1480,EID_11465,M,42.0,Married,Franklin,R&D,7.0,2,1,1,9.0,2.0,0.0
1481,EID_19364,F,21.0,Married,Franklin,Purchasing,2.0,2,1,1,8.0,1.0,0.0
1482,EID_19833,F,45.0,Single,Clinton,R&D,17.0,4,0,4,2.0,3.0,0.0
1483,EID_1671,M,56.0,Married,Springfield,Accounting and Finance,19.0,2,1,3,6.0,2.0,0.0
1484,EID_16749,M,,Single,Lebanon,Logistics,3.0,3,0,2,6.0,3.0,0.0
1485,EID_1571,F,56.0,Single,Lebanon,R&D,34.0,2,1,3,8.0,2.0,0.0
1486,EID_19871,F,26.0,Married,Springfield,Purchasing,3.0,1,1,2,5.0,3.0,0.0
1487,EID_18893,M,21.0,Married,Franklin,Operarions,2.0,2,2,5,4.0,3.0,1.0
1488,EID_17960,F,20.0,Married,Springfield,R&D,,1,2,3,4.0,3.0,0.0
1489,EID_2915,M,61.0,Married,Springfield,Sales,39.0,4,2,2,8.0,3.0,0.0
1490,EID_23259,M,30.0,Single,Franklin,Quality,7.0,3,0,3,5.0,4.0,0.0
1491,EID_10094,F,45.0,Married,Springfield,Accounting and Finance,11.0,1,1,3,8.0,2.0,0.0
